name_switch,name_prodesen,load_zone,load_area,Time-stamp,timestamp,capacity_factor
zimapan,zimapan,03-occidental,30-queretaro,2009-05-31,20090531,61.0353505518
zimapan,zimapan,03-occidental,30-queretaro,2009-06-30,20090630,63.2810516553
zimapan,zimapan,03-occidental,30-queretaro,2009-07-31,20090731,64.5030921804
zimapan,zimapan,03-occidental,30-queretaro,2009-08-31,20090831,56.1886914954
zimapan,zimapan,03-occidental,30-queretaro,2009-09-30,20090930,27.5355978881
zimapan,zimapan,03-occidental,30-queretaro,2009-10-31,20091031,45.9430688737
zimapan,zimapan,03-occidental,30-queretaro,2009-11-30,20091130,44.0296185312
zimapan,zimapan,03-occidental,30-queretaro,2009-12-31,20091231,50.9733937405
zimapan,zimapan,03-occidental,30-queretaro,2006-01-31,20060131,32.6252715944
zimapan,zimapan,03-occidental,30-queretaro,2006-02-29,20060229,39.8338394216
zimapan,zimapan,03-occidental,30-queretaro,2006-03-31,20060331,29.9663475076
zimapan,zimapan,03-occidental,30-queretaro,2006-04-30,20060430,28.176866914
zimapan,zimapan,03-occidental,30-queretaro,2006-05-31,20060531,46.0903277207
zimapan,zimapan,03-occidental,30-queretaro,2006-06-30,20060630,50.2582572298
zimapan,zimapan,03-occidental,30-queretaro,2006-07-31,20060731,44.1532871956
zimapan,zimapan,03-occidental,30-queretaro,2006-08-31,20060831,79.2032458143
zimapan,zimapan,03-occidental,30-queretaro,2006-09-30,20060930,91.6590011416
zimapan,zimapan,03-occidental,30-queretaro,2006-10-31,20061031,67.5657981355
zimapan,zimapan,03-occidental,30-queretaro,2006-11-30,20061130,30.545184551
zimapan,zimapan,03-occidental,30-queretaro,2006-12-31,20061231,36.2695861872
zimapan,zimapan,03-occidental,30-queretaro,2008-01-31,20080131,49.9258613965
zimapan,zimapan,03-occidental,30-queretaro,2008-02-29,20080229,45.8567893836
zimapan,zimapan,03-occidental,30-queretaro,2008-03-31,20080331,50.233686739
zimapan,zimapan,03-occidental,30-queretaro,2008-04-30,20080430,27.1327378234
zimapan,zimapan,03-occidental,30-queretaro,2008-05-31,20080531,42.4779851598
zimapan,zimapan,03-occidental,30-queretaro,2008-06-30,20080630,56.983269121
zimapan,zimapan,03-occidental,30-queretaro,2008-07-31,20080731,84.8174229452
zimapan,zimapan,03-occidental,30-queretaro,2008-08-31,20080831,95.224582382
zimapan,zimapan,03-occidental,30-queretaro,2008-09-30,20080930,94.5240401446
zimapan,zimapan,03-occidental,30-queretaro,2008-10-31,20081031,97.6929128615
zimapan,zimapan,03-occidental,30-queretaro,2008-11-30,20081130,82.410441876
zimapan,zimapan,03-occidental,30-queretaro,2008-12-31,20081231,79.8985692542
zumpinito,zumpimito,03-occidental,28-carapan,2013-01-31,20130131,59.4748677249
zumpinito,zumpimito,03-occidental,28-carapan,2013-02-29,20130229,48.4255952381
zumpinito,zumpimito,03-occidental,28-carapan,2013-03-31,20130331,53.169593254
zumpinito,zumpimito,03-occidental,28-carapan,2013-04-30,20130430,51.1126322751
zumpinito,zumpimito,03-occidental,28-carapan,2013-05-31,20130531,47.1774305556
zumpinito,zumpimito,03-occidental,28-carapan,2013-06-30,20130630,47.6603439153
zumpinito,zumpimito,03-occidental,28-carapan,2013-07-31,20130731,67.0951388889
zumpinito,zumpimito,03-occidental,28-carapan,2013-08-31,20130831,63.0141865079
zumpinito,zumpimito,03-occidental,28-carapan,2013-09-30,20130930,74.1421296296
zumpinito,zumpimito,03-occidental,28-carapan,2013-10-31,20131031,79.1356316138
zumpinito,zumpimito,03-occidental,28-carapan,2013-11-30,20131130,77.1742890212
zumpinito,zumpimito,03-occidental,28-carapan,2013-12-31,20131231,71.9301421958
zumpinito,zumpimito,03-occidental,28-carapan,2006-01-31,20060131,49.4190310847
zumpinito,zumpimito,03-occidental,28-carapan,2006-02-29,20060229,44.5534722222
zumpinito,zumpimito,03-occidental,28-carapan,2006-03-31,20060331,47.053885582
zumpinito,zumpimito,03-occidental,28-carapan,2006-04-30,20060430,46.1770833333
zumpinito,zumpimito,03-occidental,28-carapan,2006-05-31,20060531,11.7747685185
zumpinito,zumpimito,03-occidental,28-carapan,2006-06-30,20060630,39.8670304233
zumpinito,zumpimito,03-occidental,28-carapan,2006-07-31,20060731,54.060896164
zumpinito,zumpimito,03-occidental,28-carapan,2006-08-31,20060831,57.5129960317
zumpinito,zumpimito,03-occidental,28-carapan,2006-09-30,20060930,57.0481316138
zumpinito,zumpimito,03-occidental,28-carapan,2006-10-31,20061031,63.9994708995
zumpinito,zumpimito,03-occidental,28-carapan,2006-11-30,20061130,61.3948082011
zumpinito,zumpimito,03-occidental,28-carapan,2006-12-31,20061231,58.971875
zumpinito,zumpimito,03-occidental,28-carapan,2014-01-31,20140131,73.7720072751
zumpinito,zumpimito,03-occidental,28-carapan,2014-02-29,20140229,60.9184027778
zumpinito,zumpimito,03-occidental,28-carapan,2014-03-31,20140331,25.8981481481
zumpinito,zumpimito,03-occidental,28-carapan,2014-04-30,20140430,62.8769179894
zumpinito,zumpimito,03-occidental,28-carapan,2014-05-31,20140531,63.8146164021
zumpinito,zumpimito,03-occidental,28-carapan,2014-06-30,20140630,71.5190310847
zumpinito,zumpimito,03-occidental,28-carapan,2014-07-31,20140731,77.3223544974
zumpinito,zumpimito,03-occidental,28-carapan,2014-08-31,20140831,78.239021164
zumpinito,zumpimito,03-occidental,28-carapan,2014-09-30,20140930,77.117906746
zumpinito,zumpimito,03-occidental,28-carapan,2014-10-31,20141031,86.3425925926
zumpinito,zumpimito,03-occidental,28-carapan,2014-11-30,20141130,78.549239418
zumpinito,zumpimito,03-occidental,28-carapan,2014-12-31,20141231,74.9947089947
